TIME,RNET,G0,Gstor,H,LE,H_spec_corr,LE_spec_corr,HA_T,HA_Q,VA_T,VFD_T
2022-05-18 00:00,-81.9598105310997,-21.5278288930642,-5.20132329772084,-33.4699427713497,10.9337849744485,-33.4699427713497,10.9337849744485,NaN,NaN,-38.5652484355904,28.2086109800791
2022-05-18 00:30,-80.2658931757949,-22.7691778937082,-5.20132329772078,-59.487193363911,14.4461037237577,-59.487193363911,14.4461037237577,-43.1019797315893,16.4383766194133,-67.6573046577173,-6.19513805708372
2022-05-18 01:00,-81.1406938432862,-22.7569642306581,-5.01960534188035,-56.9767810301607,12.7013963989066,-56.9767810301607,12.7013963989066,-30.2148398676675,12.6119664171343,-64.6754063091147,-4.16662773884357
2022-05-18 01:30,-80.5495705815204,-22.4566147330609,-4.5176448076923,-65.646341509614,16.2666996358204,-65.646341509614,16.2666996358204,-34.8702934777031,13.7975159310572,-45.2540692850553,-13.8462504343755
2022-05-18 02:00,-81.708882505538,-22.1395595698104,-4.0082531623932,-63.4691158599069,18.8762279392803,-63.4691158599069,18.8762279392803,-30.8843830823108,15.006112453665,-67.7840135370354,-0.545564159682008
2022-05-18 02:30,-80.1680542757924,-22.0142818365995,-3.50722151709397,-49.3532781034368,14.233156049786,-49.3532781034368,14.233156049786,-21.3214607461057,10.3242006528625,-47.0091737248654,6.56867572487239
2022-05-18 03:00,-75.0948201003866,-23.1651613356436,-3.89691279677115,-45.5623746846039,15.8711001688612,-45.5623746846039,15.8711001688612,NaN,NaN,-26.8879464568904,-2.66596489092465
2022-05-18 03:30,-70.6498170944092,-24.6225238817667,-4.67629535612538,-23.5076342786052,4.28547517331949,-23.5076342786052,4.28547517331949,-15.709196418084,3.97245949751848,-25.3245418079204,9.79625057188345
2022-05-18 04:00,-64.871731030574,-26.3710902279979,-5.27395995963912,-17.8941726464794,1.81002720489233,-17.8941726464794,1.81002720489233,-14.5849909393891,3.16849372819137,-40.0285427341857,-5.6583476579683
2022-05-18 04:30,-61.7747928834247,-26.5722739200608,-4.88535238366571,-22.3150086123512,0.134578701736875,-22.3150086123512,0.134578701736875,-20.0762012236029,3.01663782122585,-23.8748459041022,-3.56136325225485
2022-05-18 05:00,-38.4448030540912,-24.9461779060136,-3.49421707264953,-22.8131352110581,1.65018583387387,-22.8131352110581,1.65018583387387,-17.4812469692541,3.57567265590868,-23.5292170032398,6.65532326732702
2022-05-18 05:30,19.0302014234409,-21.6725699263627,-1.4975216025641,0.531970811207155,17.9524801567485,0.531970811207155,17.9524801567485,-9.05785254873157,3.59750580288205,-0.0964233236323892,0.0563924720936164
2022-05-18 06:00,84.9947317399607,-16.3411104797277,1.60844912867992,-16.4213308352367,58.3811253348917,-16.4213308352367,58.3811253348917,NaN,NaN,-11.5651421096789,-27.2530645935874
2022-05-18 06:30,155.705836736658,-8.8228720263872,4.60777554368472,-8.39621822128624,120.816940265416,-8.39621822128624,120.816940265416,NaN,NaN,-10.6746260583644,-33.4971830926435
2022-05-18 07:00,243.438558024831,-4.03623490327113,6.60632879154798,21.9549347484589,158.626734568658,21.9549347484589,158.626734568658,-2.0024106393977,15.3102416455894,19.0145651877453,-30.1758554357925
