TIME,RNET,G0,Gstor,H,LE,H_spec_corr,LE_spec_corr,HA_T,HA_Q,VA_T,VFD_T
2022-06-23 23:00,-57.1979641260012,-14.3549103253551,-6.94103702041791,-11.5346962346661,1.00993433320721,-11.5346962346661,1.00993433320721,-4.66396265410188,22.5824851491367,-5.13705594120078,-2.79518070977492
2022-06-23 23:30,-48.5710434826699,-16.5355790719423,-7.79438642450146,11.2202851361047,-7.61555555127042,11.2202851361047,-7.61555555127042,-14.2907342375384,29.189673155515,10.6002122286402,15.5842114736099
2022-06-24 00:00,-46.9973505061364,-18.2280212995022,-7.58419408831898,-15.0291602835393,7.02628688840829,-15.0291602835393,7.02628688840829,-3.38140446111466,23.1069308829058,5.3857124340976,-18.4584048712885
2022-06-24 00:30,-53.181303771616,-18.8089729626579,-7.16504793447303,0.439937301200591,-6.52826194706298,0.439937301200591,-6.52826194706298,-2.96372273214494,40.0339743575469,-2.14037387809334,9.01192518363605
2022-06-24 01:00,-46.4370839929485,-19.1902615255031,-5.39349326448242,-16.691736698266,7.1145039501539,-16.691736698266,7.1145039501539,-36.4521702172651,51.5764524305485,26.7820038693006,-15.9422016884972
2022-06-24 01:30,-50.1200457075852,-19.5629777493522,-5.54471270180432,-9.77188152181394,-0.509041920327234,-9.77188152181394,-0.509041920327234,-7.94063652977981,18.1248038154039,5.11690187159495,-15.0241577733665
2022-06-24 02:00,-49.7450239992642,-20.0225194144252,-5.33214653846157,-14.0486989095546,-14.489239523174,-14.0486989095546,-14.489239523174,-28.0993199749873,49.804296438129,-0.146252035452083,-12.4892645496179
2022-06-24 02:30,-46.7928452059599,-20.2738283765138,-4.62315311490975,-1.8031874380559,-2.19870665004357,-1.8031874380559,-2.19870665004357,-16.7842532723471,31.0096117981042,-0.510607984063888,18.8494053429839
2022-06-24 03:00,-48.4334528357825,-20.7100945504348,-5.22080617283957,-3.91397344503287,-3.32387614171813,-3.91397344503287,-3.32387614171813,-8.74609190649311,24.9255992882012,-0.166978935003391,7.25761801320013
2022-06-24 03:30,-54.5511697951165,-19.7922491646325,-3.10920417378912,-14.7489118580137,-0.208219058615582,-14.7489118580137,-0.208219058615582,-9.61104728401773,27.6797760817156,-4.4865816786404,-15.2185507414071
2022-06-24 04:00,-50.2140796064461,-15.0341153737548,-3.15610151709403,-11.7419678260552,-2.02336520962488,-11.7419678260552,-2.02336520962488,-1.82329879318986,20.2110918820025,2.25124026329299,-20.1759817250225
2022-06-24 04:30,-38.6110976832974,-20.6390705963024,-4.75920070037981,3.58705856376267,1.66382245821247,3.58705856376267,1.66382245821247,-7.39877983646717,33.4659938324823,1.24495097874785,8.45644342236192
2022-06-24 05:00,-11.4145710053507,-19.7079618039554,-2.85257893874651,-1.84571309128758,3.42079423116697,-1.84571309128758,3.42079423116697,-9.37070495829994,20.8827633924655,-2.16727519162412,14.9644606830947
2022-06-24 05:30,34.3956812966127,-16.148519906186,0.600542934472975,4.63427169686956,16.4605196540237,4.63427169686956,16.4605196540237,-5.55980984791153,17.6979873306028,-0.473923125396892,2.14583768690895
2022-06-24 06:00,93.359491646985,-11.2813452122067,4.35393627492871,5.45463375768127,32.9375332618137,5.45463375768127,32.9375332618137,-6.25612767999848,26.6068120135212,-0.326979766696096,9.615986323615
2022-06-24 06:30,164.015632160549,-6.47473825745143,6.46249358262113,33.7901973133446,62.8784884262359,33.7901973133446,62.8784884262359,-4.78770366376961,40.8970141724381,1.24744352051474,15.4228497268661
2022-06-24 07:00,238.688509782839,-2.09528813831162,7.12840842830009,31.9952148663816,131.912308535845,31.9952148663816,131.912308535845,9.31483932812874,40.1451658836975,-1.25960753143497,1.13813813559845
2022-06-24 07:30,313.083305250997,2.13785633531876,7.39458057692311,28.8725652340148,134.592610071651,28.8725652340148,134.592610071651,-1.87354072887837,33.7152648657047,1.66616145159788,-21.3475204931288
2022-06-24 08:00,386.530531727995,5.8441292097222,9.01352247625832,56.4660420044658,200.628847356359,56.4660420044658,200.628847356359,-7.50304984943363,38.8005367683747,-7.67336885236789,-12.5425415918626
2022-06-24 08:30,455.084452487422,9.91779259173508,12.9172695156694,80.2101153769824,205.276443179568,80.2101153769824,205.276443179568,-0.608330823314872,16.1645263258224,-2.89010126188443,16.1707336860208
2022-06-24 09:00,515.336502575922,15.5483687907784,14.2077235921178,73.8745532340485,398.911910418571,73.8745532340485,398.911910418571,1.04223817310737,105.047400101656,1.56733731390364,-29.8705101636946
2022-06-24 09:30,569.348685818487,21.1022807720224,16.2798709045585,133.654516307813,331.992659283816,133.654516307813,331.992659283816,-4.95449084579305,67.1772638589445,43.8667295554956,-13.7600089536592
2022-06-24 10:00,611.74624538117,27.6322793520578,20.429366082621,115.383183503056,255.328903727406,110.088039129081,315.776248658058,4.76358754282441,82.7403288703125,13.8499110309022,-24.0666874407762
