TIME,RNET,G0,Gstor,H,LE,H_spec_corr,LE_spec_corr,HA_T,VA_T,VFD_T
2021-08-13 14:00,518.769518577614,28.8332593047792,-0.202658015194714,-47.6261692995,454.593232996964,-43.2603814942979,540.280618132262,NaN,-15.2539877888416,-7.23848247770836
2021-08-13 14:30,469.832653415028,24.5843924032565,-1.3679416025641,-60.8149568963987,409.224705456779,-55.2401814925123,486.360466392288,78.9152099545444,-32.9748726894238,-3.37277578121875
2021-08-13 15:00,407.834974663791,21.3533089071183,-4.31086924264005,-57.0280744189113,375.188257589992,-51.8004343312411,445.908405609815,76.9617364799746,-26.9207598335083,-8.3338345110068
2021-08-13 15:30,344.631007699329,16.3906055296024,-4.26015313390315,-75.5617124296947,335.610664672474,-68.6351338801743,398.870735856807,83.0261373723883,-48.1373926431357,0.386331557375689
2021-08-13 16:00,275.245225310627,12.1304529158354,-6.44094580959162,-100.555741567124,271.948196695883,-91.3380144911525,323.208374313365,51.306425976386,-71.2669343540894,-33.3752736929077
2021-08-13 16:30,201.822826203431,7.68437952023579,-6.94810689696107,-120.784845897536,305.61246870368,-109.712760633727,363.218106903174,73.9946155180459,-81.1947857722958,-17.274406560326
2021-08-13 17:00,51.3870816160559,2.63803534178338,-9.46461208689461,-118.887981996601,174.311691857522,-107.989778138931,207.168126994735,65.6569758424042,-85.499920666743,-20.6805684081616
2021-08-13 17:30,-11.369143837674,-2.42579197962394,-9.65720713912631,-104.769210580352,110.766844253498,-95.1652439242065,131.645556374218,42.3954149667606,-69.1093556034565,13.5938757216589
2021-08-13 18:00,-7.44065800141738,-3.78077539910977,-6.7246520916429,-69.9928887886125,79.584365052741,-63.5767922429809,94.5854157592479,33.1345470490357,-27.8683268978427,-1.23886485317416
2021-08-13 18:30,-31.3584164256418,-4.7162009013586,-5.55606578822418,-56.478642610881,43.593470032111,-51.3013677472582,51.8105093210582,29.0843034749769,-19.1773589157072,-13.4553672889824
2021-08-13 19:00,-32.777866670427,-5.86698637262386,-4.93983495251659,-38.9691362301952,31.6549695485433,-38.9691362301952,31.6549695485433,19.9831858300978,-11.9148878438824,-3.84262296027977
2021-08-13 19:30,-30.3284926298331,-6.55506229405084,-4.23414424501426,-38.2811526211854,32.0455871850909,-38.2811526211854,32.0455871850909,9.53478048757294,-6.70241953893607,-16.3641451110221
2021-08-13 20:00,-27.1853857745466,-7.44582896297385,-3.93170537037034,-23.7470800849417,22.0243481600511,-23.7470800849417,22.0243481600511,4.65197007531698,-11.5493445553956,-5.19697217325009
2021-08-13 20:30,-32.1575323295485,-8.84884944837389,-4.58698959876545,-28.1891680122145,20.069834325763,-28.1891680122145,20.069834325763,4.65298458950291,-7.13671721182989,-14.662564730277
2021-08-13 21:00,-33.1346453127929,-10.3521953644419,-4.98002365384613,-17.7200240819548,9.83165052468481,-17.7200240819548,9.83165052468481,2.71061005793005,0.157232376775266,-4.21143026205423
2021-08-13 21:30,-44.3839238255261,-12.1414486092666,-5.48305634615385,-25.9730157727331,12.9878879331337,-25.9730157727331,12.9878879331337,2.67023419147414,-7.32858893732582,-17.1142757519311
2021-08-13 22:00,-39.7062218321482,-13.8853323704055,-5.52768307217469,-14.0444599749738,4.89086588553897,-14.0444599749738,4.89086588553897,NaN,-1.14985955509764,-1.52153275757446
2021-08-13 22:30,-36.4783054461721,-16.002303912619,-6.06796298433052,-11.9608314084643,4.15986279534996,-11.9608314084643,4.15986279534996,NaN,0.0293280762374554,-6.96502714780184
